HH259  541003.8  6601264.6  1050.7
HH260  541018.4  6601264.6  1050.7
HH261  541033.0  6601256.2  1050.8
HH262  541047.6  6601256.2  1050.8
HH263  541062.2  6601256.2  1050.9
HH264  541076.8  6601256.2  1050.9
HH265  541091.4  6601256.2  1050.9
HH266  540879.7  6601277.3  1050.5
HH267  540894.3  6601277.3  1050.5
HH268  540908.9  6601277.3  1050.5
HH269  540923.5  6601277.3  1050.5
HH270  540938.1  6601277.3  1050.5
HH271  540952.7  6601277.3  1050.6
HH272  540967.3  6601277.3  1050.6
HH273  540981.9  6601277.3  1050.6
HH274  540996.5  6601277.3  1050.6
HH275  541011.1  6601277.3  1050.6
HH276  541025.7  6601277.3  1050.6
HH277  541040.3  6601268.8  1050.7
HH278  541054.9  6601268.8  1050.8
HH279  541069.5  6601268.8  1050.7
HH280  541084.1  6601268.8  1050.8
HH281  540887.0  6601289.9  1050.4
HH282  540901.6  6601289.9  1050.4
HH283  540916.2  6601289.9  1050.5
HH284  540930.8  6601289.9  1050.5
HH285  540945.4  6601289.9  1050.5
HH286  540960.0  6601289.9  1050.5
HH287  540974.6  6601289.9  1050.5
HH288  540989.2  6601289.9  1050.5
HH289  541003.8  6601289.9  1050.5
HH290  541018.4  6601289.9  1050.5
HH291  541033.0  6601289.9  1050.5
HH292  541047.6  6601281.5  1050.6
HH293  541062.2  6601281.5  1050.6
HH294  541076.8  6601281.5  1050.6
HH295  540894.3  6601302.5  1050.3
HH296  540908.9  6601302.5  1050.3
HH297  540923.5  6601302.5  1050.3
HH298  540938.1  6601302.5  1050.3
HH299  540952.7  6601302.5  1050.4
HH300  540967.3  6601302.5  1050.4
HH301  540981.9  6601302.5  1050.4
HH302  540996.5  6601302.5  1050.4
HH303  541011.1  6601302.5  1050.4
HH304  541025.7  6601302.5  1050.4
HH305  541040.3  6601302.5  1050.4
HH306  541054.9  6601294.1  1050.5
HH307  541069.5  6601294.1  1050.5
HH308  540901.6  6601315.2  1050.3
HH309  540916.2  6601315.2  1050.2
HH310  540930.8  6601315.2  1050.2
HH311  540945.4  6601315.2  1050.3
HH312  540960.0  6601315.2  1050.3
HH313  540974.6  6601315.2  1050.3
HH314  540989.2  6601315.2  1050.3
HH315  541003.8  6601315.2  1050.3
HH316  541018.4  6601315.2  1050.3
HH317  541033.0  6601315.2  1050.3
HH318  541047.6  6601315.2  1050.4
HH319  541062.2  6601306.8  1050.4
HB320  540762.9  6600779.9  1056.1
HB321  540908.9  6600788.4  1055.4
HB322  541054.9  6600788.4  1055.1
HB323  541200.9  6600788.4  1055.1
HB324  540689.9  6600906.4  1054.6
HA325  540835.9  6600906.4  1054.5
HA326  540981.9  6600914.8  1054.1
HA327  541127.9  6600914.8  1053.9
HB328  541273.9  6600914.8  1053.7
HB329  540616.9  6601032.8  1053.2
HA330  540762.9  6601032.8  1053.1
HA331  541200.9  6601041.2  1052.6
HB332  541346.9  6601041.2  1053.1
HB333  540543.9  6601159.2  1051.4
HA334  540689.9  6601159.2  1051.6
HA335  541273.9  6601167.7  1051.9
HB336  541419.9  6601167.7  1052.5
HB337  540616.9  6601285.7  1050.2
HA338  540762.9  6601285.7  1050.4
HA339  541200.9  6601277.3  1051.0
HB340  541346.9  6601277.3  1051.5
HB341  540689.9  6601412.1  1049.0
HA342  540835.9  6601403.7  1049.4
HA343  540981.9  6601403.7  1049.5
HA344  541127.9  6601403.7  1049.9
HB345  541273.9  6601403.7  1050.3
HB346  540762.9  6601530.1  1048.2
HB347  540908.9  6601530.1  1048.4
HB348  541054.9  6601530.1  1048.8
HB349  541200.9  6601530.1  1049.3
